"Number.Items","Number.Students.Original","Number.Run","Alpha","Model.RMSEA","Model.SRMSR","Model.TLI","Model.CFI","RMSE.Item.Discrimination","RMSE.Item.Difficulty","RMSE.Theta","RMSE.EstExpSc.SimSumSc","RMSE.EstExpSc.WSc","RMSE.WSc.SimSumSc","RMSE.TrExpSc.SimSumSc","RMSE.TrExpSc.WSc","RMSE.TrExpSc.EstExpSc","R2.EstTh.SimSumSc","R2.EstTh.WSc","R2.EstExpSc.SimSumSc","R2.EstExpSc.WSc","R2.TrTh.SimSumSc","R2.TrTh.WSc","R2.TrExpSc.SimSumSc","R2.TrExpSc.WSc","CORR.2PLDiff.2PLDisc","CORR.EstTh.SimSumSc","CORR.EstTh.WSc","CORR.EstTh.EstExpSc","CORR.SimSumSc.WSc","CORR.SimSumSc.EstExpSc","CORR.WScvEstExpSc","CORR.TrTh.TrExpSc","CORR.TrTh.EstTh","CORR.TrTh.SimSumSc","CORR.TrTh.WSc","CORR.TrTh.EstExpSc","CORR.TrExpSc.EstTh","CORR.TrExpSc.SimSumSc","CORR.TrExpSc.WSc","CORR.TrExpSc.EstExpSc"
10,5000,28,0.751306622149481,0.00880376334209572,0.0109474908250847,0.998660186003601,0.998957922447245,0.00189782000683064,0.00230253076259589,0.459725653834341,0.529265393670427,0.722612710776191,0.532610510962426,1.06469119223657,1.18997484385843,0.898918010889733,0.975964913814973,0.992962811271987,0.973236157519127,0.998926287095229,0.767303724988906,0.780036508905344,0.781066360375134,0.800118161473186,0.0839699837620654,0.98790936518234,0.996475193505582,0.996598123656811,0.985062872567051,0.986527322236504,0.999462999362772,0.991378647566641,0.886652581590941,0.875958746168396,0.883196755488461,0.883767702934211,0.892417056667655,0.88377958811863,0.894493242832603,0.895283912147769
10,5000,29,0.756805855594652,0,0.00905353311302546,1.00011861160714,1,0.00242754633345873,0.00206949860224119,0.464154262963499,0.496414482006469,0.737425543992822,0.539447851339432,1.03476749271876,1.16670620854246,0.888460156730506,0.975266676869096,0.993257875513127,0.980009725646892,0.99771326220539,0.768180422721653,0.780288362367437,0.783184353998079,0.796024609796991,-0.55495015299085,0.987555910755992,0.996623236490664,0.994085676879132,0.989539320916344,0.989954405842457,0.998855976708049,0.989730573351151,0.886952148419911,0.876459025124194,0.883339324590181,0.881398082829898,0.88828845330487,0.884977035859168,0.892202112638718,0.89283214161454
10,5000,30,0.833409137043249,0,0.00675430663682751,1.00044933995655,1,0.00593774323225453,0.00200256450101697,0.417421261466208,0.419609965011836,0.704985900445236,0.662457925403455,1.0365889353196,1.2257843382826,0.927171623586546,0.980146068602302,0.979970557178468,0.983746696061201,0.99992816123705,0.814849396860081,0.813470161844849,0.861464454918941,0.873234898847918,-0.716114358816499,0.990023266697456,0.989934622678926,0.988874032007944,0.992281161630162,0.991840055684988,0.999964079973401,0.973863063384815,0.91175974322141,0.902690089045006,0.901925807283975,0.900899754704185,0.926175535985535,0.92815109487569,0.934470384147041,0.934391531086619
10,5000,31,0.78549009327522,0,0.00902344260042415,1.00012118390144,1,0.00509758854073263,0.00323965123308088,0.460687727063373,0.492278642597703,0.792554824422052,0.648781933884624,1.04520375083098,1.23586154874954,0.88828318873737,0.9694129330334,0.986694006250884,0.974924157309747,0.996609536944396,0.764825089951645,0.780584674301851,0.81513608159757,0.833186833423348,-0.393882821511096,0.984587696974424,0.993324723467046,0.988833252807532,0.98556649151591,0.987382477720638,0.998303329126171,0.968361656846097,0.890096575263579,0.874542789091332,0.88350703126905,0.879503867176127,0.905607504715974,0.902848869743752,0.912790684342992,0.914421327751229
10,5000,32,0.763228225797503,0.00685776377669747,0.00987664700623157,0.999258583009472,0.999423342340701,0.00369483012030467,0.00239491055349692,0.447635976683843,0.490651214519654,0.623517097735553,0.411506030587739,1.04512397284694,1.13537055711407,0.902224352403547,0.981756811932732,0.992109050171087,0.980887904039363,0.999294296641464,0.778203087417308,0.784123034982969,0.791757940096597,0.804139713988509,-0.0714652410939483,0.990836420370553,0.996046710837944,0.995591236501702,0.990105011140779,0.990397851390724,0.999647086046603,0.991658034402737,0.888570646723598,0.882158198634069,0.885507219046219,0.884850339861534,0.892967206907009,0.889807810763984,0.89673837544097,0.896576256818162
10,5000,33,0.792894245266832,0,0.00779525574927135,1.00063398100269,1,0.00527954747424667,0.00240790803104508,0.446268000433209,0.449363448021509,0.606052430829808,0.431825699353349,1.04654454666082,1.13543677607261,0.906336877433785,0.978410287912013,0.988181163801567,0.983211751793637,0.998617355530826,0.788710622823067,0.799750423040329,0.816127641495698,0.83192727922624,-0.107295345252631,0.989146241923819,0.994073017339052,0.992220756747382,0.99104099446197,0.991570346366629,0.999308438636853,0.983287782664036,0.898351705613935,0.888093814201556,0.894287662354977,0.892246644809702,0.904497327489804,0.903397831243632,0.912100476497102,0.912301798295345
10,5000,34,0.782078766710027,0,0.00781545723556711,1.0003440972009,1,0.00435869934075694,0.00243509361662699,0.44473513706962,0.484364592912364,0.733330917209361,0.597792321460053,1.06580130170151,1.22805149312101,0.915237220445904,0.980155159996278,0.99099518772006,0.977864786009081,0.999481178636597,0.787737353811045,0.797158573003521,0.805550345284919,0.822350606999012,-0.44067293349189,0.99002785819202,0.995487412135412,0.996270346618236,0.987773870026934,0.988870459670568,0.999740555662617,0.98919504766364,0.896304512700666,0.887545691111756,0.892837372091649,0.893374212238565,0.903409521797331,0.897524565282153,0.906835490592981,0.907164480852306
10,5000,35,0.680176835294233,0,0.00872642608383714,1.00137382725867,1,0.00273175102233653,0.00194192207288659,0.536550734250095,0.576590147896413,0.658392290560056,0.294979653856219,1.01390872580622,1.06052867766954,0.837029244388604,0.981794203037148,0.999828980774468,0.980725187059856,0.997759485705036,0.705011862573113,0.718947740170908,0.705973546392969,0.719962380400792,-0.0994847216255468,0.990855288645697,0.999914486730974,0.998593724544491,0.990588952472939,0.990315700703496,0.998879114660546,0.99861522407205,0.848108379720378,0.839649845217107,0.847907860661114,0.846468922346141,0.848564570595209,0.840222319623186,0.848505969572867,0.84767004579333
10,5000,36,0.801209311392596,0,0.00874630565874446,1.00003567910715,1,0.00280282410760615,0.00264191413914671,0.434072549617201,0.469894983639709,0.726461484187443,0.626114973229858,1.05383164417011,1.23285779973464,0.923269101563934,0.978062172124608,0.985440309226336,0.976586400801309,0.999678641800096,0.797571740457077,0.802220633014217,0.828474791105244,0.846286401377524,-0.388451773061121,0.988970258463119,0.992693461863397,0.991415382858071,0.988657289186132,0.988223861683834,0.999839307989087,0.980116266890641,0.902725064341622,0.893068721015957,0.895667702339554,0.894378317080194,0.91364844065227,0.910205905883523,0.919938259546543,0.91978925351372
10,5000,37,0.850863440434845,0,0.00627549591263327,1.00056077263373,1,0.0057180071366756,0.00253237179564079,0.423562011351901,0.354719142590508,0.452951711863586,0.320932391286523,1.05806925914067,1.10833540744755,0.967438642430664,0.972849916480735,0.973945036222668,0.9914306050063,0.998126018061875,0.794228311227034,0.796533434026716,0.864686263011197,0.871802698021632,-0.300002070448972,0.986331544908067,0.986886536650829,0.980401361376156,0.996284123287721,0.995706083644315,0.9990625696431,0.957545737331293,0.905239970206494,0.891194878366698,0.892487217850607,0.886200515696971,0.918655484155286,0.929885080540169,0.933703752815437,0.933809593197193
10,5000,38,0.800176162429856,0.0053170233275146,0.00949254764131931,0.999674340908083,0.999746709595175,0.00510669907535327,0.00239379439024448,0.434147560713665,0.463367181740058,0.713429739460564,0.569858079276651,1.04968557153918,1.20022553712146,0.909368991982649,0.970491369380824,0.985406426173353,0.97967538489579,0.997956106980548,0.781109538721485,0.794244418546411,0.82670285087946,0.84226468083947,0.500118631149725,0.985135203604472,0.992676395495205,0.988147568245497,0.989571064229392,0.989785524695017,0.99897753076861,0.972163598677478,0.898303715381966,0.883804016013442,0.891203915244099,0.887138858952771,0.908269343990979,0.909232011578707,0.917749792067244,0.918853719758507
10,5000,39,0.792395746840123,0,0.00722632411437717,1.00069625171696,1,0.00290974443476106,0.00182524168720603,0.434014418940796,0.519191204383609,0.754011479098241,0.666059452858369,1.0452624788824,1.23289045316675,0.895700530513284,0.972630755322729,0.983704427966487,0.967424334600488,0.999417405069962,0.787593086144655,0.793432238696338,0.826729182965236,0.849746083245979,-0.0189587155908955,0.986220439517823,0.991818747537314,0.989680133283889,0.984343187263088,0.983577315009088,0.999708660095511,0.974440712302921,0.900455358336207,0.887464414015941,0.890748134264865,0.88859161795025,0.915440839234357,0.909246491863036,0.921816729749455,0.921811276925099
