"Est.Theta","Est.ExpScore","SimSum.Score","Scaled.Weighted.Score"
2.03765075352155,29.0188361573021,30,30
-0.448358058749594,9.85861473402439,11,8.0738224880945
0.60681618289232,22.0586140222666,21,22.1893093196264
-0.668593567415283,7.98002099071804,9,5.9804947718394
-0.451902388947,9.82549991037497,9,8.03636573716044
-0.92159411582204,6.31163448997091,7,4.18032622209235
1.2615659843979,27.0419914783068,27,27.7519451500447
0.202349230286176,17.133901069726,15,16.5189317452506
-1.42206153407662,4.25304017201176,4,2.06314452964511
1.10973339641039,26.2617495678795,27,26.8963325034345
-1.12283345843502,5.32721060187427,6,3.14869740950813
1.65239011914367,28.3437184191135,29,29.1939177226482
-0.315938609201243,11.1547132094767,12,9.55324345464498
-0.396007648916932,10.3576125116363,10,8.64042385637407
0.399319387194103,19.6129371738782,19,19.3882663560553
0.0176377820682586,14.8598424255329,16,13.8664097811799
0.0216898384250424,14.9083163707763,12,13.9230794809728
-1.32491810383581,4.56282221007835,4,2.37042720521556
0.368594376600336,19.2302540798255,16,18.9471365496551
-0.0995267297399553,13.4923166607533,14,12.2676901108984
-1.01305742954145,5.83137513636816,5,3.67369454143716
-0.681784780827837,7.87986184176778,10,5.87079650809305
-0.137465752560502,13.0643251189277,14,11.7680538066051
-1.06257616102342,5.59490347415309,6,3.42649235935362
-0.0852837888753294,13.6549096522071,15,12.4576530693113
1.74571528051589,28.5476797129499,29,29.4287014605468
0.29637725756786,18.3214495803969,20,17.8968156193618
-1.09401076627107,5.45263348879637,4,3.27856693127535
-0.682477952934062,7.87463911631675,10,5.8650818947965
0.0512405917245627,15.2640424423936,16,14.3388489634502
-0.180744783858247,12.5853079129412,11,11.2098323843772
-0.692726746117901,7.79789139297151,9,5.78116920501071
-0.0973075708152431,13.5175815372514,14,12.2972033724676
1.09119453950444,26.1529311173192,27,26.7766856756903
-0.12273956967198,13.2295638780664,15,11.9608730131189
-0.25915795323235,11.7431114612736,12,10.2322165055477
-0.00378626831130284,14.6048093627904,15,13.5682205946902
-0.486164851149059,9.50992761629648,12,7.68036126328588
-0.470097573683594,9.6568797278482,10,7.84592648490325
-0.847636095562926,6.74532078335717,4,4.64254802196554
-0.922590435440578,6.30607865530333,8,4.1744328040891
-0.795388143687144,7.07798796491405,9,4.99990819402536
-0.779044262022496,7.18667145234703,8,5.11716817773659
2.03765075352155,29.0188361573021,30,30
0.485864033103937,20.66819792523,22,20.6009364425255
0.493702208933781,20.7616568670043,20,20.708055410846
-0.562585575717625,8.8371012556422,11,6.92730039131215
-1.08364615708396,5.4988961169444,6,3.3265992346302
-0.922590435440578,6.30607865530333,8,4.1744328040891
-0.10843152392532,13.3911914392472,12,12.1495790756682
2.03765075352155,29.0188361573021,30,30
0.583651245860727,21.8016869776052,22,21.8967002940504
-0.232270219884169,12.0281035396717,11,10.5623703398133
-0.700299314884736,7.7417532901323,9,5.71986542689992
-0.738923439526389,7.46295383056882,9,5.41635965296526
-1.872156352684,3.11885510726036,2,0.993046388410555
-0.922590435440578,6.30607865530333,8,4.1744328040891
-0.469545058633389,9.66196578745239,9,7.85166350855414
-0.402686109837636,10.2929447572344,8,8.56677133407582
-1.00416893074955,5.87550097721391,7,3.71999594896131
-0.0615803409805208,13.9277880332933,14,12.7765946580724
-1.12973932935085,5.29784524631607,6,3.11836764995104
-0.623016949820205,8.33725517338072,11,6.3733790257411
-0.264051060009136,11.6916816407132,11,10.1727200144404
-0.777078262426884,7.19989505955236,10,5.13145217686493
1.5984375758185,28.2105620864048,28,29.0429806272242
-0.877035387095807,6.56782111312187,6,4.45285648136926
-1.00718115701743,5.86048822578495,5,3.70423710755636
-1.05257063494139,5.64143729250229,5,3.47501011667937
-0.659923059338111,8.04664973570417,8,6.0535804081311
-0.86785034960777,6.62254068593319,7,4.51126012221819
-0.760185084726875,7.31485536031814,9,5.25578448881485
2.03765075352155,29.0188361573021,30,30
-0.800235819010578,7.04617888787987,8,4.96563597636836
-0.231397309637133,12.0374228981002,11,10.5731790273913
-0.501200290679567,9.37410085628674,7,7.5276705602585
-1.42206153407662,4.25304017201176,4,2.06314452964511
-0.62831088161666,8.29487772744822,7,6.3266405789978
-1.00416893074955,5.87550097721391,7,3.71999594896131
-0.239367044569838,11.9524923597983,13,10.4747040744806
-0.314825065797557,11.1660729779002,10,9.56631393290139
0.983550036984555,25.4564186795086,25,26.0081031165492
-1.30082830020219,4.64473554900855,3,2.4525638292258
0.827666488122658,24.2362047284073,22,24.6491569895805
-0.44772584806662,9.8645306192056,12,8.08051599532799
2.03765075352155,29.0188361573021,30,30
-0.36012229662901,10.7099658142433,9,9.04283466632573
-0.570076715044581,8.77355552356951,7,6.85661310091564
-1.25382548058742,4.81110125009026,5,2.6204100820018
-0.573145920337091,8.74764783109683,12,6.82781588086888
-0.66817589637109,7.98321616351055,10,5.98399755928193
-0.180811252024334,12.5845798865109,11,11.2089849800078
0.724435024213422,23.2825861406347,22,23.5767796852276
-0.0100307418913349,14.5308796993227,15,13.4817728657504
-0.0855021885537155,13.652408641158,14,12.4547305576592
-1.20882661801189,4.97915032092881,5,2.79124519365886
-0.210046907307083,12.2666636405252,12,10.8392840394988
-0.329996876472061,11.0119300206259,12,9.38909634071922
0.298778714597167,18.3517942724831,15,17.9319452834818
0.0662034908309519,15.4455993726551,14,14.5509641209019
0.15840083081285,16.5829031800799,16,15.8777071963579
-0.0324448605769744,14.2670532849109,16,13.1732674140109
0.523760520884102,21.1161381735835,22,21.1139057486746
-0.268134230797226,11.6488679551084,10,10.1232115812926
-0.0278788834750229,14.3206001979028,16,13.235881975166
-0.985444179283712,5.97019783011581,5,3.81953703135846
-0.744992263017686,7.42029277356302,7,5.37005824544111
-1.46092329778301,4.13736656410258,4,1.94988147814362
-0.267933550893381,11.6509699663742,12,10.1256418423398
-0.752806730049667,7.36581801707898,6,5.31098949851147
-0.272732382722974,11.6007672467827,13,10.0676120528921
-1.1208253554108,5.3357984575799,6,3.15757291439708
0.846724641789894,24.3994784733995,25,24.8318975975207
-0.760600086166515,7.31200252615252,8,5.25269576032003
-0.971535249447209,6.04209834440609,6,3.89527155423547
-0.925671867668756,6.28894237026718,4,4.15625988306754
-0.945863524578992,6.17839033989812,4,4.03918887978993
-1.40809054871353,4.2957120940263,2,2.10513865323346
-1.01949489566642,5.79974356798811,7,3.64053604718709
0.139935576316655,16.3528532985403,17,15.6096612892016
-0.0901659916077339,13.5990590326027,12,12.392393327619
-0.587613256790192,8.62653352533127,8,6.69336416881402
-0.187961103798017,12.5064056245467,12,11.1180121196888
-1.32207067967379,4.57239150333505,3,2.38000458400486
-0.574547694731077,8.73583999441072,9,6.8146953538027
-2.205217704709,2.47720592893535,1,0.425346481781283
-0.156006176033429,12.8579044095468,12,11.5273514163468
0.064391332394743,15.4235613131927,17,14.52522046541
1.11226325124007,26.2763566514314,28,26.912385239189
0.805228781575599,24.0388613310742,24,24.4279327754376
0.0440169796091108,15.1767323678739,16,14.236820672434
0.329217796710742,18.7358814969612,21,18.3762454171703
-1.8127521418931,3.24765502800837,1,1.1099073803997
-1.07081253747713,5.5570564982627,6,3.38707978023068
-0.256138567720796,11.7749142612437,10,10.2690207263499
-0.124036710893876,13.2149635577612,14,11.9438312735601
-0.738265118601452,7.46760021022114,8,5.42140477442064
0.527483857974742,21.1595921399722,22,21.1636074929336
0.901828438344581,24.8492340225316,23,25.333861969709
0.181441960582537,16.8712379649565,18,16.2133989229402
-1.60671740179285,3.73817955626118,2,1.56592513221674
0.329758894624791,18.7426973367739,19,18.384123804287
1.10831906513107,26.2535581654388,24,26.8873296061266
-1.09623413935148,5.44279067288043,5,3.26835643249159
-0.798127207193621,7.05999106810266,9,4.98051508144092
1.13524145063696,26.4064072432692,26,27.0552296165453
-0.113895710434469,13.329341295981,15,12.0773560277645
0.522542349609443,21.1018987038044,22,21.0976165592959
-1.17216578079542,5.12298096971744,6,2.93839937321619
2.03765075352155,29.0188361573021,30,30
-0.223231817743316,12.1248019815693,12,10.6745584585854
-0.538147248745544,9.04744821446554,11,7.16183198527246
2.03765075352155,29.0188361573021,30,30
-0.348263095843783,10.8281777923197,9,9.1782405712167
0.0393810180069065,15.1208176706421,13,14.1714731828567
-0.291479831557869,11.4058981384785,10,9.84261796628057
-0.133149099785895,13.1126438277354,13,11.8244257472623
0.774183589594878,23.7566894848503,24,24.1109678139304
-0.723708558733896,7.57127444033068,8,5.5340910927718
1.46906532487495,27.8376584918694,29,28.6266072426006
-0.522125666220073,9.18783779533478,10,7.31882292966142
1.58884666421193,28.1856093075254,29,29.0148582922364
-1.4370746252371,4.20783639498918,4,2.01878178299153
-0.634419571678841,8.24626499827157,11,6.27306872731311
-0.173350656986215,12.6664431808154,14,11.3042925917688
-0.667978961810046,7.98472321505414,8,5.98564977278739
-1.04172065371095,5.69260088984485,4,3.52842864496453
-0.555567471413216,8.89703346468681,12,6.99403833743586
2.03765075352155,29.0188361573021,30,30
-0.865539177029855,6.63641413918756,8,4.52607822631313
-1.872156352684,3.11885510726036,2,0.993046388410555
-0.0794634303978462,13.7216511385946,14,12.5356477435027
-0.300769242191379,11.3100882336684,10,9.73215316338815
-1.02301677598781,5.78255315508127,7,3.62252737722035
-0.343612977675287,10.8747648726988,12,9.23165653935889
-0.326329744484884,11.0490620554042,10,9.43175929404205
-0.777078262426884,7.19989505955236,10,5.13145217686493
0.534648864039462,21.2429166161464,22,21.2588814847644
-0.701739556308128,7.73113104344965,9,5.70827291786937
0.045956790023552,15.2001563060752,14,14.2641946288644
-0.182126787254014,12.570175679678,14,11.1922195445004
-0.786191848109852,7.13886769482872,9,5.06556157410242
-1.29052174034089,4.6804575903685,4,2.48849031909015
-0.552828416029383,8.92052825777791,11,7.020219676326
-0.253938273461653,11.7981218247055,15,10.2958842688834
0.957740085233927,25.272218165052,27,25.8039830217247
0.348014474940755,18.9723216872009,21,18.6494218288136
0.69910831873823,23.0310045869481,24,23.2925345274927
-0.502017336191488,9.36676719844009,10,7.51943578090866
0.143598776753126,16.3984124931953,17,15.6627596349982
-1.15642398233419,5.18677310388657,5,3.00392349075509
1.11790216992613,26.3087076041168,26,26.9479315390609
-0.224457011983034,12.1116678373056,12,10.6593157627639
-0.679991727302068,7.89339040569043,6,5.88560177091495
2.03765075352155,29.0188361573021,30,30
-0.433977400230795,9.99385854706848,10,8.22698974869143
-0.396990345385501,10.3480788991738,12,8.62956161804121
-0.466310643565759,9.69178281231615,11,7.88530582870445
0.957410615806786,25.2698222104828,25,25.801325532837
-1.08364615708396,5.4988961169444,6,3.3265992346302
-0.71892729341022,7.60571796323785,7,5.57157727889944
-0.922590435440578,6.30607865530333,8,4.1744328040891
-0.15887128420579,12.826167252934,14,11.4903624567911
1.60513266324766,28.2277449584143,28,29.0623737398086
0.512721862812091,20.9867054640711,20,20.9657988499233
-0.56925001271162,8.78054657734628,9,6.86438607453363
-1.14761476514693,5.22302594777148,6,3.04122807044509
0.473913814472057,20.5249481635759,18,20.4366572309771
-1.26527118547763,4.76975961409209,4,2.5785770089738
-1.47627629087457,4.0928374830187,3,1.90651017814346
-1.19540483134321,5.03105853328539,5,2.84425717292779
-0.450085608434148,9.84246332110105,9,8.0555510320385
-0.889475640090793,6.4947612058472,7,4.37498254177079
-1.5719169937799,3.82894905354369,3,1.6522467475764
0.00397888254739136,14.6969992770421,14,13.6760165143382
-0.815533455063654,6.94707346155384,8,4.85899370270752
0.889732274956564,24.7533303631419,26,25.2270033546008
2.03765075352155,29.0188361573021,30,30
-1.46218703705089,4.13367693295539,4,1.94628284531971
-1.22519982829155,4.9169589366877,5,2.72787942106483
-0.371756938808167,10.5948376616122,10,8.91115050583186
0.316314372493642,18.5732078417422,19,18.1881499025223
-1.872156352684,3.11885510726036,2,0.993046388410555
-1.4370746252371,4.20783639498918,4,2.01878178299153
-0.161332099405035,12.7989431761083,14,11.4586377121674
-0.0973075708152431,13.5175815372514,14,12.2972033724676
-0.304201827568139,11.2748115977503,11,9.69150769536639
0.134013089412726,16.2792821334005,18,15.5239009274029
-0.0265430851453407,14.3362847893365,16,13.2542227452434
1.28399722660357,27.1418207005834,27,27.8613118938972
-1.54872063759499,3.89093513608047,2,1.71153567940997
1.13722242850328,26.4174001566188,24,27.0672978828614
-1.29266210707499,4.67300508916645,4,2.48098990728922
-0.477549265624473,9.58849661477015,8,7.7688347777646
-0.503160746737622,9.35651239322511,9,7.50792254527407
-0.922590435440578,6.30607865530333,8,4.1744328040891
-0.708876462381204,7.6787524852342,9,5.6511433908639
-0.578972904564924,8.69866649770543,10,6.77340667577549
0.104815096294104,15.9182533107266,16,15.1028082098267
-0.777078262426884,7.19989505955236,10,5.13145217686493
-0.470746704880982,9.65090705175075,12,7.83918994033578
-0.282069944581711,11.5034575253494,12,9.95520708795556
0.945657508606829,25.1836098096826,23,25.7056608727996
-1.28320393389099,4.70607397153611,5,2.51429227764549
-0.742547715581844,7.43743945381823,7,5.38866358989788
1.01997278387939,25.7048090646031,25,26.2827733562416
0.196820992209438,17.0643648290624,16,16.4380721875791
-0.90358920332967,6.41332356245099,7,4.2883218776153
-0.852466741678054,6.71568329983037,5,4.61082650482547
-1.03686269640801,5.71574904126017,5,3.5526218967718
