"Number.Items","Number.Students.Original","Number.Run","Alpha","Model.RMSEA","Model.SRMSR","Model.TLI","Model.CFI","RMSE.Item.Discrimination","RMSE.Item.Difficulty","RMSE.Theta","RMSE.EstExpSc.SimSumSc","RMSE.EstExpSc.WSc","RMSE.WSc.SimSumSc","RMSE.TrExpSc.SimSumSc","RMSE.TrExpSc.WSc","RMSE.TrExpSc.EstExpSc","R2.EstTh.SimSumSc","R2.EstTh.WSc","R2.EstExpSc.SimSumSc","R2.EstExpSc.WSc","R2.TrTh.SimSumSc","R2.TrTh.WSc","R2.TrExpSc.SimSumSc","R2.TrExpSc.WSc","CORR.2PLDiff.2PLDisc","CORR.EstTh.SimSumSc","CORR.EstTh.WSc","CORR.EstTh.EstExpSc","CORR.SimSumSc.WSc","CORR.SimSumSc.EstExpSc","CORR.WScvEstExpSc","CORR.TrTh.TrExpSc","CORR.TrTh.EstTh","CORR.TrTh.SimSumSc","CORR.TrTh.WSc","CORR.TrTh.EstExpSc","CORR.TrExpSc.EstTh","CORR.TrExpSc.SimSumSc","CORR.TrExpSc.WSc","CORR.TrExpSc.EstExpSc"
30,5000,12,0.836260117481076,0,0.0111980517786455,1.00068866697445,1,0.00422312282510121,0.00707568142256264,0.39287416590872,1.07794191304959,1.3487213934145,1.05830172977916,2.38566732145172,2.56897312836377,2.0925205823607,0.977791599877219,0.992058221232513,0.981086217331417,0.999959051855741,0.824720253989332,0.835219266070373,0.836691140904982,0.851044558318544,-0.101471924754764,0.988833454064545,0.996021195172328,0.995865861675548,0.990505918228129,0.990497964324721,0.999979525718272,0.992466420617127,0.918170643769176,0.908141098062043,0.913903313305282,0.913745157147876,0.919328687376084,0.914708227198696,0.922520763082622,0.922503059444071
30,5000,13,0.8354078216236,0.00333406306596825,0.0119404368695592,0.999534095062103,0.99956622643713,0.00356085303378769,0.00697848231411413,0.385809148268328,1.08001967198906,1.37971615390127,1.09421990731439,2.33830221157071,2.51460127664381,2.0461245394347,0.978258031959644,0.992449412328972,0.980983094025945,0.99995661794853,0.831036019099983,0.842913823722623,0.842606245462373,0.858453893317947,-0.181299638749917,0.989069275611999,0.996217552710738,0.996181704237944,0.990430444533926,0.990445906663229,0.99997830873901,0.993158132022685,0.921643788342758,0.911611769943753,0.918103384005648,0.91812981836887,0.923197791655953,0.91793586130098,0.926527869693053,0.926588081333637
30,5000,14,0.837225765557752,0,0.0114116025124765,1.00058503456854,1,0.00352238821199813,0.00440488397466338,0.389959314111458,1.07249524870085,1.36047908724425,1.07427040022319,2.36966834115382,2.52908599798304,2.07279137258915,0.979637468143175,0.992948789614355,0.981741894270375,0.999933565837393,0.829263014424597,0.841990428221457,0.840137767361767,0.857042169254557,-0.152456420287953,0.989766370485062,0.996468157852701,0.996406591814249,0.990805544152293,0.990828892529065,0.999966782366991,0.993363346535213,0.921235457973752,0.910638794706549,0.917600364113625,0.917417897619256,0.9227852879945,0.916590294167337,0.925765720500904,0.925715781569912
30,5000,15,0.838759209630142,0.00194957000602155,0.0117278582661268,0.99984888771865,0.999859309255295,0.00269873791922679,0.00377598299232103,0.39028125918197,1.08237685270719,1.3821756711184,1.11145982979959,2.34786939265632,2.54071476684687,2.06713833036481,0.977767307968755,0.992347716554322,0.980580193812797,0.999941927639093,0.832784457803399,0.843212684641043,0.844245212128745,0.858905763815338,-0.118654754395935,0.988821170874064,0.996166510456119,0.996111915810313,0.990185073077421,0.990242492429403,0.999970963397984,0.992775450155567,0.921763910464665,0.912570248147176,0.918266129529475,0.918217764436216,0.9231695099206,0.918828173342951,0.92677168915291,0.926803945952624
30,5000,16,0.838581788654968,0,0.011594172980321,1.00018872217563,1,0.00387942745539632,0.00551699088963531,0.384726397561988,1.08138858774854,1.35533855989145,1.08503432545763,2.35926829549443,2.54504420426538,2.04176332728542,0.977987733876347,0.992104609778874,0.980646574618984,0.999929485938927,0.82981899713159,0.841345048431629,0.842067864241475,0.858436167035359,-0.114727905117443,0.988932623527178,0.99604448182743,0.995973619184617,0.990245793568785,0.990276009312042,0.999964742347913,0.9926412629951,0.921661781845738,0.91094401426849,0.917248629561053,0.9171880834475,0.923699938668736,0.917642557993838,0.926518303669905,0.926547162790431
30,5000,17,0.839949460946772,0.0036098127721459,0.0118669427091339,0.999484205487155,0.999519777522524,0.0040736154448998,0.00566901957695916,0.385866769982156,1.08399650597144,1.38919294763949,1.13726630393526,2.36748441697354,2.57608354409346,2.06196712959751,0.977914420682631,0.991229476440389,0.980196058185667,0.99993493507384,0.831319376844588,0.841885970403992,0.84208470481049,0.857650783239785,-0.160252310947407,0.988895556003075,0.99560508056176,0.995694645078845,0.989956841164063,0.990048513046541,0.999967467007722,0.993240801662666,0.922001374369666,0.911767172497774,0.917543443333334,0.917601920774448,0.922897050210803,0.917651733944032,0.9260943705907,0.926111824125573
30,5000,18,0.838324295371493,0.00292185821115125,0.0119263352299762,0.999659503684191,0.999682986188729,0.0035143795866967,0.00553795786898165,0.390696922936699,1.09146822067104,1.42079193768374,1.15869969269095,2.3670742778751,2.57657354711901,2.06781700341662,0.97717679380811,0.992013504050257,0.979768006610161,0.999945185916791,0.829409010751462,0.841101576564432,0.840926052165362,0.857309925208718,-0.149564956214997,0.988522530753907,0.995998747012393,0.995949353903401,0.989816470281974,0.989832312369202,0.999972592582812,0.993117002726749,0.920319037226296,0.910718952669517,0.917115901380208,0.917041384602656,0.922183218076938,0.917020202702952,0.925910322444197,0.925930697092935
30,5000,19,0.839114247063457,0,0.0115299723154068,1.00008792847264,1,0.00328678864798924,0.00531540662677468,0.391415678959448,1.06648744217165,1.36153752459019,1.07493571154581,2.3639272565564,2.53692854584353,2.05886672442553,0.979316625676582,0.992541711155957,0.981704998692484,0.999963827523327,0.829518447681652,0.842442725830003,0.842346711463472,0.859596208252851,-0.150368238656484,0.9896042773132,0.996263876267707,0.996187181880103,0.990817056783484,0.990810273812541,0.999981913598105,0.992993444006741,0.920674478409568,0.910779033400337,0.917846787775609,0.917815799353607,0.923290386606551,0.917794482149175,0.927144114069032,0.927187573753998
30,5000,20,0.840003544548553,0.00392205307670318,0.012051873653334,0.999392107166087,0.999434030809805,0.00231058327877945,0.00431881140495032,0.390887485186678,1.07598746337106,1.36317112134677,1.09402157140903,2.33080697601338,2.53290163323711,2.05444251196744,0.978324016351768,0.992205004525079,0.981004534392343,0.999934228337893,0.833869201870543,0.842903622296992,0.847230791538121,0.860119861019218,-0.127399851097598,0.989102631859691,0.996094877270774,0.996044400610257,0.990423086996833,0.990456730196904,0.99996711362819,0.99263212524949,0.921503744684821,0.913164389291732,0.918097828282472,0.918092000016917,0.923904793793066,0.920451406396948,0.927426472028493,0.927471029926622
30,5000,21,0.837261785334483,0.00450631440015492,0.0122445940550418,0.999170705887743,0.99922789858514,0.00312785148058008,0.00360036409935427,0.390426893327246,1.08803607424846,1.37954331598342,1.11345976721744,2.37151194055549,2.54664763576498,2.08084596833747,0.978124910463741,0.992288846278374,0.980365631718058,0.999954483640385,0.829996940171449,0.841183168816035,0.839642936710616,0.855644720929959,-0.186510500945518,0.989001976976659,0.996136961606372,0.996024844605158,0.99013065916713,0.990134148344585,0.999977241561219,0.993381812841447,0.92076663714931,0.911041678613799,0.917160383365982,0.917045785693544,0.92162931278278,0.916320324292011,0.925010659900717,0.925027743063594
30,5000,22,0.83548531292649,0.00570008940871313,0.0125660474972972,0.998655278537064,0.998748017948301,0.00371508515442025,0.00532306775801688,0.380372921420218,1.08823830652965,1.38626064966104,1.11643924455992,2.30774624165856,2.51658094103816,2.03256945750387,0.977787686428429,0.991579642177247,0.980022414544955,0.999966354506541,0.838260490192713,0.846822961442494,0.84641485000898,0.860607338534734,-0.148878226502853,0.988831475241575,0.995780920773865,0.995683309439252,0.989977221691995,0.989960814651245,0.999983177111766,0.993147772044961,0.924142092398023,0.915565666783499,0.920229841638758,0.920139307995408,0.923998803666902,0.920008070621655,0.927689246749543,0.927712519536992
30,5000,23,0.836217128375015,0.0029565017267571,0.0119412597690807,0.999638644347133,0.999663565426641,0.0028053596008517,0.00396598084550214,0.387152715333553,1.08907288634726,1.39421733502302,1.12878882799018,2.32615383300965,2.50860711616095,2.0451018538273,0.977852580732357,0.991573815601386,0.980025001059973,0.99995680785359,0.833700734044771,0.843793382248366,0.844591477818043,0.860612394852779,-0.176143927802552,0.988864288328969,0.995777995138166,0.995773759818606,0.989926149887546,0.989962121022806,0.999978403693595,0.992264139148163,0.923286586515108,0.913072140657446,0.918582267545137,0.918518738432337,0.924344582601896,0.919016581905921,0.927691971967408,0.927693531180109
30,5000,24,0.839298212338914,0.0029456115533892,0.0120235628193452,0.999651886269467,0.999675894112952,0.00310576401104544,0.00522368957545672,0.388538843295779,1.06822394641793,1.36411655502796,1.09289901787933,2.3497795663785,2.55180379612202,2.05456973732479,0.979275371451412,0.991721010120214,0.981676504897686,0.999931545947344,0.831999499511215,0.840786484474277,0.844544152298373,0.85851427880523,-0.175053304665897,0.989583433294743,0.995851901700355,0.995841094219046,0.990765691202437,0.990795894671393,0.999965772387907,0.99236190246151,0.921330793499656,0.912140065730704,0.916944101063023,0.916978147423915,0.92328328098243,0.918990833631312,0.926560456098376,0.926648620823522
30,5000,25,0.838538507066236,0.00125310047046242,0.0117931663166957,0.999937095714761,0.999941433941329,0.00366799513230435,0.00503691703627435,0.384871310537087,1.0690522927728,1.37333413262205,1.09731985005618,2.32867219094003,2.5121853040163,2.03756105548564,0.979523856660068,0.992772914383269,0.981801487498285,0.99993921970305,0.834737722007977,0.845427306279125,0.846510230481881,0.861169918460649,-0.192596346598257,0.989708975739873,0.99637990464645,0.996284768706308,0.990859571112958,0.99085896448399,0.999969609389731,0.993394303848944,0.922661156353803,0.913639820721478,0.919471210141528,0.919356447127906,0.924592150680458,0.920059905920195,0.927992412932697,0.928018897983774
30,5000,26,0.83545792274576,0.00447172230080972,0.0122751194948361,0.999165727854148,0.999223263864207,0.00327454950849999,0.0056494888240554,0.394385878996729,1.08515053341926,1.37889054871402,1.10171259254008,2.36458731634067,2.54403839731847,2.07673718072522,0.978054814821963,0.992374944881063,0.980852007180261,0.99993743858399,0.825428551443194,0.836082795872196,0.839264167638767,0.854357880508395,-0.14771260926466,0.98896653877771,0.996180176916336,0.996131016424211,0.990355299237887,0.990379728780966,0.999968718802738,0.99175487544444,0.91930585525526,0.908530985406218,0.914375631713901,0.91420635115506,0.921551179129355,0.916113621576913,0.924314816774239,0.924291182875192
30,5000,27,0.834690013768721,0,0.0114819224266993,1.00025496638196,1,0.00304677585576695,0.00494154200636626,0.381871844320757,1.08453883957073,1.36455680996087,1.0720460142576,2.36946474814998,2.5248361485414,2.04287145900708,0.978686898018874,0.99284568063273,0.980832991102469,0.999952303318468,0.828055155802362,0.842875973752622,0.837846902228811,0.85675891088929,-0.123231036226303,0.989286054697464,0.996416419291016,0.996322835436382,0.990385099038817,0.990370128337112,0.999976151374856,0.993842186230966,0.921071447876343,0.90997535999738,0.918082770643596,0.918002357770757,0.922373909283902,0.915339774197981,0.925612721870918,0.925611177241716
30,5000,28,0.839704030439671,0,0.0113942187803997,1.00018623335853,1,0.00385411527086304,0.00596400253984487,0.386648629682006,1.06434696067594,1.39458166694242,1.12984453928138,2.39305876408585,2.5934185603812,2.05981121151721,0.97868890851668,0.991445465137039,0.981675765881503,0.999936368807163,0.828186455266109,0.842279551115348,0.838615090774234,0.856576345841012,-0.201730315490249,0.989287070832668,0.995713545723387,0.995692280935254,0.990748068430976,0.990795521730646,0.999968183897449,0.993917807165914,0.919989617595133,0.910047501653684,0.917757893518409,0.917703605482293,0.921104390587307,0.915759297399834,0.925514098131959,0.925538562712793
30,5000,29,0.840708737724602,0.00276875983728828,0.0118981572276376,0.999704695971295,0.999725061766379,0.00362486546910658,0.00392504712309528,0.385056170402339,1.0904136413684,1.42991839288513,1.18216545611534,2.33933352231384,2.57898176339304,2.04621878805605,0.976893712753463,0.991630146348811,0.979813212826416,0.999934260012253,0.835911041578545,0.846408524023635,0.847163121914743,0.861900246253713,-0.195123087371459,0.988379336466249,0.99580627952871,0.995877795072654,0.989768343309352,0.989855147396029,0.999967129465891,0.993727798160917,0.923066813648876,0.914281707997347,0.920004632609877,0.920153947788744,0.92457325083892,0.9204146467298,0.928385828335242,0.92851540929032
30,5000,30,0.841400939034328,0,0.0111071490859263,1.00068690471475,1,0.00364650831573194,0.0039297118372928,0.394552387477576,1.0791063739387,1.40359058777398,1.15770501344017,2.37332723315817,2.59100825326782,2.08225613639685,0.978016897914873,0.99097470961374,0.980320077940795,0.999927335992237,0.831903638476474,0.841175243453576,0.843239845296884,0.857731063919223,-0.173395560130749,0.988947368627306,0.995477126615042,0.995548877127817,0.990045506616003,0.99011114423624,0.999963667336087,0.992607434598634,0.921019350846959,0.91208751689543,0.917156062757902,0.917207266086039,0.922279114187413,0.918280918508538,0.926137713258251,0.926187173190215
30,5000,31,0.839304225504906,0.00304613630365752,0.0118370079776046,0.999634395727818,0.999659609815555,0.00314820809326183,0.00643529714143765,0.395529832758102,1.07654511622136,1.41165471296566,1.15324114133296,2.35983121979409,2.58170312233818,2.09693730925322,0.977721727030947,0.991656909274941,0.980639340918486,0.999914543100886,0.831243540028325,0.840522221396459,0.842470651380751,0.855780889766469,-0.154526182988363,0.988798122485549,0.995819717255559,0.995883825129433,0.990187288900853,0.990272356939487,0.999957270637544,0.992926189479366,0.920877315408081,0.911725583730283,0.91679998985409,0.916795063737423,0.921905176848134,0.917862000183443,0.925084260900848,0.925139635887455
30,5000,32,0.837814937618299,0.00299431764817037,0.0117940432398412,0.999636357918102,0.99966143668237,0.00383365205531878,0.00406139146840737,0.3917674271964,1.08906101816003,1.37773540424772,1.1197474796542,2.36244097781928,2.57027150964043,2.07647864683135,0.977800713207781,0.991536068340918,0.980202812337288,0.999943191028715,0.829182669117534,0.837867079103265,0.841457176642867,0.855465317778294,-0.155294417560878,0.988838062175896,0.995759041305133,0.995743671945041,0.990015250810738,0.990051924061202,0.999971595110939,0.992094364082074,0.920630606959258,0.910594678832209,0.915350795653374,0.915341759254635,0.922121202859203,0.917309749562746,0.924913681258037,0.92496764990403
30,5000,33,0.840522202613293,0.0019549897071427,0.0117457797449297,0.999849651776919,0.99986002061989,0.00339958134101286,0.00675364458667863,0.386803745697546,1.06487932484318,1.33974751664904,1.06699902209558,2.31794085874672,2.48042620614562,2.04405455850802,0.978690732309497,0.991929341816009,0.981867657093049,0.999938199161685,0.838226212698544,0.848924249159536,0.849493661997321,0.864071377304184,-0.158222613507569,0.989287992603517,0.995956495945485,0.995830713670598,0.990879315049361,0.99089235393813,0.99996909910341,0.99278330867852,0.925341554586418,0.915546947293552,0.92137085321793,0.9212392949168,0.926079821246579,0.921679804485983,0.929554397173282,0.929579705895769
30,5000,34,0.839233048880855,0,0.0114319832606407,1.00027767311173,1,0.00345537014968253,0.0066807653879531,0.388872672437452,1.08086010320116,1.43533170608282,1.17586380674249,2.36604421613001,2.59305989349283,2.07936975553352,0.978274196446056,0.991874126614591,0.980375528763905,0.999929008719253,0.832578298839698,0.843495290922792,0.842044988992617,0.85738194096276,-0.222170567877614,0.989077447142566,0.995928775874355,0.995956123832054,0.990078116228979,0.990139146162752,0.999964503729634,0.99369900229021,0.921916464813207,0.912457286035735,0.918419997018135,0.918422135277304,0.922550236558209,0.917630093770151,0.925949210790073,0.926000931678904
30,5000,35,0.839801614592924,0.00245478295272171,0.0118636975837376,0.99976326080437,0.999779587645448,0.003630925570998,0.00494455897291246,0.395408822605826,1.08972510400228,1.38818304820094,1.1322238083457,2.37889842055049,2.58884194320927,2.08797104520679,0.977773001811608,0.992020954047701,0.979944716606067,0.999944990813364,0.828876492671399,0.837887282252103,0.841004819486394,0.854914088541254,-0.150453312132912,0.988824049976339,0.996002486968632,0.996051985483576,0.989847271762501,0.989921570936844,0.99997249502842,0.993214684376558,0.918094815749171,0.910426544357864,0.915361831327975,0.915448149696579,0.920606734008596,0.917063149126819,0.924615643681879,0.924647483241191
30,5000,36,0.840844431204337,0,0.011616462686073,1.000050666927,1,0.00375199266354288,0.0042684660723975,0.390748470059004,1.081007874567,1.40460910520284,1.14654830287936,2.36315507667474,2.56610261366559,2.06926599839404,0.977764540483,0.991672608614276,0.980499079866833,0.999926947546987,0.832238905536791,0.843437225394589,0.843936186802568,0.859707864105076,-0.141280122361124,0.988819771486695,0.995827599845614,0.99594069185026,0.990106378589156,0.990201534974994,0.999963473106387,0.993001524680215,0.922521499785953,0.912271289440148,0.918388384832141,0.91852540230106,0.924039105154026,0.918659995211812,0.927204327052606,0.92729106666061
30,5000,37,0.836133265886557,0.00127904997532672,0.011611888491906,0.999932744745039,0.999937383038485,0.00306252691322736,0.00725644986867018,0.394367878871759,1.0860532755348,1.41875769285615,1.13667765255545,2.38909054762583,2.58957150011527,2.08702477545067,0.978413193939687,0.992732263326221,0.980456854786202,0.999932412158149,0.822991593236642,0.834531332960585,0.83661709851018,0.852423412662334,-0.178870137859687,0.989147710880274,0.996359505061412,0.996377172826515,0.99011903396553,0.990180213287562,0.99996620550804,0.993169425077712,0.91723854048937,0.907188841000946,0.913526864936432,0.913534100898216,0.920492172093969,0.914667753072217,0.923267790330809,0.923308007681365
30,5000,38,0.842639690491826,0.00284918358858873,0.0118647446885548,0.999690764380336,0.999712090974795,0.00428114307879253,0.00371747139135503,0.385617205693323,1.07949336001942,1.40010238711665,1.16040254618113,2.32815077208326,2.55729013220355,2.02113367286685,0.977353677917056,0.991059182599316,0.980361244567047,0.999930366222312,0.837042042219631,0.847800502387241,0.850009270526873,0.865620905466369,-0.175225711605933,0.98861199563684,0.995519554101935,0.995660423712595,0.990018437736447,0.990131932909472,0.999965182505027,0.993030854066203,0.924309801321581,0.91490001760828,0.920760828004342,0.92087368267192,0.926541577098263,0.921959473364677,0.930387502853714,0.930447875161686
30,5000,39,0.843659753900583,0,0.0114547517887552,1.00029065144041,1,0.00383887160619547,0.00606682539893693,0.385173675545498,1.05819972137531,1.34550431466104,1.07703068392226,2.31108764605517,2.51594303308963,2.02115109198475,0.978826652570689,0.991753326163875,0.981952731021387,0.999955131192483,0.840290766625444,0.849079450221537,0.85339936945168,0.866132990641175,-0.135735679863221,0.989356686221248,0.995868126894256,0.995843082881373,0.990921225086852,0.99093528094492,0.999977565344585,0.993105695801553,0.92444182395529,0.916673751465287,0.921455072275115,0.921442656448019,0.926492711071649,0.923796173109458,0.930662662107584,0.930647669039344
30,5000,40,0.839729065348894,0.00398464896553896,0.0120683621011297,0.999371407688404,0.999414758882307,0.00252388587178267,0.00473723079188666,0.3808110430269,1.06194039074632,1.35546957028173,1.07477573545145,2.34633160114657,2.5215497163245,2.03081454742174,0.979654255066707,0.992515616120174,0.981885569428206,0.999950543867549,0.833751130026066,0.845292069829245,0.84498607011252,0.860979912711237,-0.135875411470162,0.98977485069419,0.996250779733785,0.996180092681063,0.990878226420074,0.990901392383826,0.999975271628028,0.993561651619683,0.923115374631723,0.913099737173364,0.919397666860889,0.919361221144095,0.924925778284915,0.919231238651364,0.927890032660787,0.927919121558359
30,5000,41,0.838195995258376,0,0.011267183096603,1.00047110977595,1,0.00314119948500626,0.00537834852710157,0.391288597730153,1.08907742563528,1.39072140254437,1.11790080493144,2.34916714766114,2.55509089326537,2.06221443385376,0.977671434705461,0.992204151045577,0.979960843137715,0.999961309797955,0.83082438011391,0.840869371108125,0.843504405710216,0.858504229630045,-0.103635644381187,0.988772691120391,0.996094448857926,0.99600969012886,0.989937305964826,0.989929716261571,0.999980654711857,0.992943831102334,0.920622505053825,0.91149568299247,0.916989297161164,0.9169594216252,0.923223376491601,0.918424959215621,0.926555033244138,0.926598866897623
